tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,Churn_Probability,Revenue_At_Risk
52,95.7,4976.15,One year,Fiber optic,Credit card (automatic),0,0.1388757020855361,159.48485627502964
70,104.8,7308.95,One year,Fiber optic,Electronic check,0,0.14481236940716408,182.11603576644956
65,70.95,4555.2,One year,Fiber optic,Bank transfer (automatic),0,0.09190698426508526,78.2496064032936
1,44.95,44.95,Month-to-month,DSL,Mailed check,0,0.3578351448851931,193.01627715107315
70,97.65,6982.5,One year,Fiber optic,Electronic check,0,0.14084708204754962,165.04461074331866
29,35.65,1025.15,Month-to-month,DSL,Mailed check,0,0.18607367354951687,79.60231754448331
1,90.55,90.55,Month-to-month,Fiber optic,Electronic check,1,0.7456850289434688,810.2613524499732
67,85.25,5714.2,Two year,DSL,Mailed check,0,0.01854870830512979,18.975328596147776
1,19.5,19.5,Month-to-month,No,Mailed check,0,0.1845841332435823,43.19268717899826
26,88.8,2274.35,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.44942428297482073,478.90651593796895
30,25.1,789.55,Two year,No,Mailed check,0,0.019743586738913375,5.94676832576071
48,100.05,4834.0,Month-to-month,Fiber optic,Credit card (automatic),0,0.2974910689321957,357.1677773599941
55,55.7,3131.8,Month-to-month,DSL,Electronic check,0,0.15693684082508508,104.89658440748687
7,85.2,602.55,Month-to-month,Fiber optic,Mailed check,1,0.5933201947355379,606.610567097614
37,91.15,3369.25,Month-to-month,Fiber optic,Electronic check,0,0.4967755016092541,543.3730436602021
31,83.85,2674.15,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.4068514171142945,409.3738959004031
4,45.9,199.75,Month-to-month,DSL,Electronic check,0,0.4552401784796339,250.74629030658235
72,25.1,1790.8,Two year,No,Credit card (automatic),0,0.0052746494276631715,1.5887244076121472
5,91.4,449.75,Month-to-month,Fiber optic,Electronic check,1,0.7227852486154179,792.7508606813906
1,19.7,19.7,Month-to-month,No,Mailed check,0,0.18472053958483442,43.66793555785486
15,91.5,1400.3,Month-to-month,Fiber optic,Electronic check,0,0.658276025418324,722.7870759093198
8,51.3,411.6,Month-to-month,DSL,Credit card (automatic),0,0.30374133851210544,186.9831679880521
35,21.1,741.0,One year,No,Mailed check,0,0.03444033565551601,8.720292987976656
56,104.75,5841.35,Month-to-month,Fiber optic,Electronic check,0,0.37115218717716875,466.53829928170114
42,106.15,4512.7,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.35218634209216293,448.61496255699717
65,85.75,5688.45,Month-to-month,Fiber optic,Electronic check,0,0.29189767076092377,300.36270321299054
2,20.3,31.9,One year,No,Mailed check,0,0.08812850359986088,21.46810347692611
65,100.75,6674.65,One year,Fiber optic,Electronic check,0,0.16210438702543103,195.98420391374611
18,74.15,1345.75,Month-to-month,Fiber optic,Electronic check,0,0.6191821777418421,550.9483017546911
23,78.55,1843.05,One year,DSL,Electronic check,0,0.19278419863287544,181.71838563134838
4,45.3,196.95,Month-to-month,DSL,Mailed check,1,0.3375720943615307,183.50419049492808
70,19.85,1433.8,Two year,No,Credit card (automatic),0,0.005471548189597316,1.3033227787620807
4,50.7,214.55,Month-to-month,DSL,Electronic check,0,0.4606377648497273,280.2520161345741
19,45.0,865.85,Month-to-month,DSL,Bank transfer (automatic),0,0.2402618487079136,129.74139830227335
18,77.8,1358.6,Month-to-month,Fiber optic,Electronic check,0,0.6230732620526475,581.7011974523516
38,83.45,3147.15,Month-to-month,Fiber optic,Electronic check,0,0.48048615648961596,481.15883710870145
2,73.25,131.05,Month-to-month,Fiber optic,Credit card (automatic),1,0.6020028393824834,529.160495817203
47,94.8,4535.85,One year,Fiber optic,Bank transfer (automatic),0,0.16289357727029247,185.3077335026847
52,20.1,1078.75,Two year,No,Bank transfer (automatic),0,0.009799317417335212,2.3635953610612535
9,59.9,542.4,Month-to-month,DSL,Mailed check,0,0.3187398201385608,229.1101827155975
26,90.1,2312.55,One year,DSL,Credit card (automatic),0,0.11671949042109707,126.19711304329013
8,51.05,415.05,Month-to-month,DSL,Electronic check,1,0.4310789172648657,264.0789447164567
44,70.95,3250.45,One year,DSL,Electronic check,0,0.10879910107749591,92.63155465738002
3,29.2,98.5,Month-to-month,DSL,Mailed check,0,0.32810863034558574,114.96926407309326
2,46.6,87.9,Month-to-month,DSL,Bank transfer (automatic),0,0.3478193177949102,194.50056251091377
9,85.35,754.65,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.5736434123475119,587.5255829263217
1,75.35,75.35,Month-to-month,Fiber optic,Electronic check,1,0.7324076210396181,662.2429709440225
25,74.3,1952.25,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.4406885084001143,392.9178740895419
2,69.3,153.8,Month-to-month,Fiber optic,Electronic check,0,0.7209442345954662,599.5372254895897
43,75.2,3198.6,Month-to-month,Fiber optic,Electronic check,1,0.4336329017773287,391.3103305638615
1,20.9,20.9,Month-to-month,No,Mailed check,1,0.18554061497677013,46.533586236173946
58,94.3,5610.15,One year,Fiber optic,Electronic check,0,0.18851842129583254,213.32744553836412
59,76.45,4519.5,Two year,DSL,Mailed check,0,0.022621444736950446,20.752913401678338
44,54.0,2440.25,One year,DSL,Electronic check,0,0.10157444674709089,65.82024149211489
66,104.25,6860.6,One year,Fiber optic,Electronic check,0,0.16014993914240475,200.34757386714836
68,19.95,1377.7,Two year,No,Bank transfer (automatic),0,0.006051873814237457,1.4488185911284472
9,24.95,190.25,Month-to-month,DSL,Electronic check,0,0.39508163524801904,118.2874415932569
19,84.75,1651.95,Month-to-month,Fiber optic,Electronic check,0,0.6233477580131191,633.9446698993422
4,19.75,78.3,Month-to-month,No,Mailed check,0,0.1714471088661311,40.632964801273076
70,113.65,7939.25,Two year,Fiber optic,Bank transfer (automatic),0,0.047883659811188375,65.30373525049872
1,44.9,44.9,Month-to-month,DSL,Mailed check,0,0.35778309827047583,192.7735333481324
8,75.25,576.7,Month-to-month,Fiber optic,Electronic check,0,0.6887352690532429,621.9279479550783
53,24.6,1279.0,Two year,No,Mailed check,0,0.009907568588526271,2.9247142473329553
51,25.0,1260.7,One year,No,Bank transfer (automatic),0,0.021417849088098267,6.425354726429481
11,20.95,267.35,Month-to-month,No,Bank transfer (automatic),0,0.14146182742997848,35.56350341589659
60,110.6,6586.85,Two year,Fiber optic,Electronic check,0,0.10086429298257119,133.8670896464685
17,55.5,934.15,Month-to-month,DSL,Credit card (automatic),0,0.25287166477745604,168.41252874178574
3,43.3,123.65,Month-to-month,DSL,Electronic check,1,0.4598409586780668,238.9333621291235
70,109.5,7534.65,One year,Fiber optic,Bank transfer (automatic),1,0.09384970128166151,123.31850748410321
1,19.45,19.45,Month-to-month,No,Mailed check,0,0.18455004383683246,43.07398023151669
43,84.85,3645.6,Month-to-month,Fiber optic,Electronic check,0,0.4443987183614866,452.48677503566563
16,19.6,314.45,Month-to-month,No,Mailed check,0,0.12566242842855305,29.555803166395677
57,53.45,3053.0,One year,DSL,Electronic check,0,0.07067014318695579,45.327829840113445
37,19.8,677.05,One year,No,Credit card (automatic),0,0.030432737620114985,7.230818458539321
72,112.1,7965.95,Two year,Fiber optic,Credit card (automatic),0,0.04319513578854023,58.106096662744314
11,84.8,906.85,Month-to-month,Fiber optic,Credit card (automatic),1,0.548175917855935,557.8238140101994
50,95.05,4888.7,Month-to-month,Fiber optic,Electronic check,1,0.4038790869779392,460.6644866070375
5,50.35,237.25,Month-to-month,DSL,Electronic check,1,0.45272262693796683,273.53501119591954
1,74.6,74.6,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.6202371117234268,555.2362624148116
16,19.7,342.4,Month-to-month,No,Mailed check,1,0.1257122096075084,29.718366351214982
2,74.2,140.1,Month-to-month,Fiber optic,Electronic check,0,0.7253880212845186,645.8854941517354
17,69.0,1108.0,Month-to-month,DSL,Mailed check,0,0.27670471478003766,229.11150383787117
16,19.35,295.55,One year,No,Credit card (automatic),0,0.055895605839826695,12.978959676007758
15,59.45,892.65,Month-to-month,DSL,Electronic check,1,0.388979480019142,277.4979610456559
10,19.8,198.25,One year,No,Mailed check,0,0.07033927194128724,16.712611013249848
46,105.2,4822.85,One year,Fiber optic,Bank transfer (automatic),1,0.17372902649610586,219.31552304868404
64,109.2,6741.15,Two year,Fiber optic,Credit card (automatic),0,0.05373350448390791,70.41238427571292
1,79.15,79.15,Month-to-month,Fiber optic,Mailed check,0,0.629994215805946,598.3685061724875
25,53.65,1355.45,One year,DSL,Mailed check,0,0.10935524413323063,70.40290617297387
71,100.2,7209.0,Two year,Fiber optic,Credit card (automatic),0,0.042230497590740296,50.77795030310613
8,45.15,438.4,Month-to-month,DSL,Mailed check,1,0.31086620939925774,168.42731225251782
72,108.65,7726.35,Two year,Fiber optic,Bank transfer (automatic),0,0.04422663089727451,57.66268136386651
49,40.65,2070.75,Month-to-month,DSL,Bank transfer (automatic),0,0.11101595550852184,54.15358309705695
29,55.35,1636.95,One year,DSL,Credit card (automatic),0,0.0934486610994297,62.06860070224121
72,105.6,7581.5,Two year,Fiber optic,Bank transfer (automatic),0,0.04364625097117984,55.308529230679085
31,93.8,3019.5,Month-to-month,Fiber optic,Electronic check,1,0.545126263647162,613.5941223612455
50,95.7,4729.75,Month-to-month,Fiber optic,Electronic check,0,0.4045882215299882,464.62911360503847
71,83.2,6126.1,Two year,DSL,Electronic check,0,0.026409040334544838,26.366785870009565
70,90.05,6333.4,Two year,DSL,Credit card (automatic),0,0.0163158906613968,17.630951448705382
71,97.65,6687.85,One year,Fiber optic,Credit card (automatic),0,0.08379905096846131,98.19572792484297
61,68.05,4158.25,Two year,DSL,Bank transfer (automatic),0,0.020120623895600043,16.430501473146993
32,96.2,3183.4,Month-to-month,Fiber optic,Electronic check,1,0.5403010384398256,623.7235187749346
1,79.6,79.6,Month-to-month,Fiber optic,Electronic check,1,0.736164006830886,703.1838593248623
68,102.1,7149.35,Two year,Fiber optic,Bank transfer (automatic),0,0.0482638440578893,59.13286173972596
62,23.4,1429.65,Two year,No,Bank transfer (automatic),0,0.007363733243773454,2.067736294851586
7,71.05,472.65,Month-to-month,Fiber optic,Electronic check,0,0.6911501762731228,589.2746402904645
20,85.25,1734.5,Month-to-month,Fiber optic,Electronic check,1,0.6167395706556411,630.9245807807208
6,19.45,113.5,One year,No,Mailed check,0,0.07857887355901866,18.340309088674953
33,59.45,1884.65,Month-to-month,DSL,Bank transfer (automatic),0,0.18090960250421803,129.06091042650914
28,92.2,2568.15,One year,Fiber optic,Bank transfer (automatic),0,0.25490055529931693,282.02197438316426
27,19.85,470.0,Two year,No,Credit card (automatic),0,0.01985674577242048,4.729876842990558
7,43.9,278.4,Month-to-month,DSL,Mailed check,0,0.3161719564732929,166.5593866701307
26,80.5,2088.8,Month-to-month,Fiber optic,Electronic check,1,0.5676631542702547,548.362607025066
5,89.8,502.6,Month-to-month,Fiber optic,Electronic check,1,0.7213306187672321,777.3058747835694
30,90.5,2595.85,Month-to-month,Fiber optic,Credit card (automatic),0,0.4117190865712369,447.1269280163633
63,90.45,5825.5,One year,Fiber optic,Credit card (automatic),0,0.10138683818127243,110.0452741619531
1,50.75,50.75,Month-to-month,DSL,Electronic check,1,0.483355298090812,294.36337653730453
53,84.6,4449.75,One year,DSL,Electronic check,0,0.08996457408619604,91.33203561230621
14,89.65,1208.35,Month-to-month,Fiber optic,Credit card (automatic),1,0.531042221596044,571.2952219930241
21,99.15,1956.4,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.4988662964588459,593.5511195267349
17,19.95,310.6,One year,No,Mailed check,0,0.05770274238237823,13.814036526341347
16,20.5,290.55,Two year,No,Mailed check,0,0.029272094276617346,7.200935192047867
35,62.1,2096.1,Month-to-month,DSL,Electronic check,0,0.2600127028149857,193.76146613772733
32,79.5,2665.0,Month-to-month,Fiber optic,Electronic check,0,0.5214623278715937,497.4750607895004
28,19.55,543.8,Month-to-month,No,Bank transfer (automatic),0,0.08908154573375668,20.898530629139316
1,20.35,20.35,Month-to-month,No,Mailed check,0,0.1851643985981218,45.217146137661345
59,51.7,3005.8,Month-to-month,DSL,Electronic check,0,0.1393643557014447,86.4616462771763
72,23.3,1623.15,One year,No,Bank transfer (automatic),0,0.011360360607129636,3.1763568257534467
36,65.4,2498.4,One year,DSL,Mailed check,1,0.0848982175236888,66.62812111259097
40,65.1,2586.0,Month-to-month,DSL,Mailed check,0,0.15765470259648917,123.15985366837732
40,81.2,3292.3,Month-to-month,Fiber optic,Electronic check,0,0.46283913023571754,450.9904485016832
9,72.9,651.4,Month-to-month,DSL,Mailed check,1,0.33166193597284244,290.1378615890426
63,74.5,4674.55,Two year,DSL,Credit card (automatic),0,0.01875425904920536,16.766307589989594
3,80.5,232.35,Month-to-month,Fiber optic,Electronic check,0,0.7250341814596053,700.3830192899786
40,60.3,2448.5,One year,DSL,Mailed check,0,0.07433391045859236,53.78801760783743
8,75.0,658.1,Month-to-month,Fiber optic,Mailed check,0,0.5747324084664671,517.2591676198203
34,90.15,3128.8,One year,Fiber optic,Mailed check,0,0.22394957825929784,242.26865376090842
5,40.0,223.45,Month-to-month,DSL,Mailed check,1,0.3255333581244182,156.25601189972073
9,99.45,919.4,Month-to-month,Fiber optic,Credit card (automatic),1,0.5793972448013809,691.452671945968
9,69.05,653.95,Month-to-month,DSL,Credit card (automatic),0,0.3144382632659119,260.5435449421346
31,59.7,1825.5,Month-to-month,DSL,Bank transfer (automatic),0,0.19024267265160813,136.28985068761207
50,19.85,943.1,One year,No,Bank transfer (automatic),0,0.021564743164776953,5.136721821849871
2,86.25,181.65,Month-to-month,Fiber optic,Electronic check,1,0.736127090495308,761.8915386626438
1,45.65,45.65,Month-to-month,DSL,Electronic check,1,0.477588306787812,261.6228744583634
8,70.1,551.35,Month-to-month,Fiber optic,Mailed check,1,0.5692982265653728,478.8936681867915
9,40.75,359.4,Month-to-month,DSL,Electronic check,0,0.41230962328857784,201.6194057881146
2,70.2,115.95,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.6083322269944409,512.459068020117
3,55.35,165.2,Month-to-month,DSL,Electronic check,1,0.47342623040961235,314.4497022380645
25,95.7,2338.35,Month-to-month,Fiber optic,Credit card (automatic),0,0.45469188131885035,522.1681565065678
1,46.3,46.3,Month-to-month,DSL,Electronic check,0,0.47832301555275186,265.75626744110895
45,81.3,3541.1,Month-to-month,DSL,Mailed check,0,0.1475470182932605,143.94687104690493
51,84.2,4146.05,Month-to-month,Fiber optic,Electronic check,1,0.3849015775611255,388.90455396776116
55,20.0,1087.25,Month-to-month,No,Credit card (automatic),0,0.03986103243717376,9.566647784921702
38,66.15,2522.4,Month-to-month,DSL,Bank transfer (automatic),0,0.16363576401547297,129.89406947548247
2,45.85,81.0,Month-to-month,DSL,Mailed check,1,0.3518286672807206,193.57613273785245
38,19.6,717.3,Month-to-month,No,Electronic check,0,0.10765642693123617,25.32079161422675
34,49.8,1734.2,Month-to-month,DSL,Electronic check,0,0.25515451554006346,152.4803384867419
70,101.75,7069.3,One year,Fiber optic,Electronic check,0,0.14310965869480663,174.7368932663589
13,55.15,742.9,One year,DSL,Mailed check,0,0.15100160743115942,99.93286379794131
39,75.25,3017.65,Month-to-month,Fiber optic,Electronic check,1,0.4636748732849946,418.69841057635017
61,103.95,6423.0,One year,Fiber optic,Electronic check,0,0.18139924996758855,226.27742440956996
12,100.15,1164.3,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.5677879665953655,682.3675782543103
41,99.65,4220.35,Two year,Fiber optic,Credit card (automatic),0,0.09845582621290322,117.73347698538967
21,73.7,1558.7,Month-to-month,Fiber optic,Electronic check,0,0.5970273895759182,528.0110233409421
55,50.05,2743.45,One year,DSL,Bank transfer (automatic),0,0.04547146389803618,27.310161217160527
69,60.25,4055.5,Two year,DSL,Bank transfer (automatic),0,0.015314229214716191,11.072187722239805
26,105.75,2710.25,Month-to-month,Fiber optic,Electronic check,1,0.5954899635733758,755.676763774614
69,87.3,6055.55,One year,Fiber optic,Credit card (automatic),0,0.08486031631833177,88.89966737508436
18,48.35,810.7,Month-to-month,DSL,Electronic check,1,0.35598499102131353,206.54249179056615
47,54.25,2538.2,Month-to-month,DSL,Electronic check,0,0.19073432933166845,124.16804839491617
72,85.3,6129.2,Two year,DSL,Bank transfer (automatic),0,0.01565776185605088,16.02728503585368
33,50.0,1750.85,Month-to-month,DSL,Electronic check,0,0.2611333418250054,156.68000509500325
2,24.4,36.55,Month-to-month,DSL,Mailed check,1,0.33000085233135473,96.62424956262066
72,90.95,6652.45,Two year,DSL,Credit card (automatic),0,0.015432625119160319,16.843167055051573
37,72.25,2575.45,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.35173148370908963,304.9511963757807
62,96.1,6019.35,Month-to-month,Fiber optic,Credit card (automatic),0,0.21389920933614848,246.66856820644642
71,19.85,1379.6,Two year,No,Credit card (automatic),0,0.005309033684067424,1.2646118235448605
23,55.3,1284.2,Month-to-month,DSL,Bank transfer (automatic),0,0.22690944063121554,150.57710480287463
16,20.1,296.15,One year,No,Mailed check,0,0.059411306007094704,14.330007008911242
9,69.5,653.25,Month-to-month,DSL,Mailed check,0,0.3282567209178119,273.76610524545515
17,25.15,412.6,Two year,No,Mailed check,0,0.029010387861565814,8.755335056620563
4,20.95,85.5,Month-to-month,No,Bank transfer (automatic),1,0.1692439435481401,42.547927408002415
1,49.55,49.55,Month-to-month,DSL,Electronic check,1,0.4819979029552315,286.5959530971806
24,79.65,1928.7,Month-to-month,Fiber optic,Mailed check,0,0.4593916967660094,439.08658376895187
1,71.25,71.25,Month-to-month,Fiber optic,Electronic check,0,0.7287518112924575,623.0827986550512
